dateStart,title,latitude,longitude,description
2019-12-03 15:30:00 UTC,BATTERY,41.691818181,-87.678096311,DOMESTIC BATTERY SIMPLE
2019-12-03 15:34:00 UTC,BATTERY,41.891835528,-87.712155694,SIMPLE
2019-12-03 15:50:00 UTC,BATTERY,41.884856209,-87.763346345,PRO EMP HANDS NO/MIN INJURY
2019-12-03 16:00:00 UTC,BATTERY,41.855811206,-87.724871019,SIMPLE
2019-12-03 16:11:00 UTC,BATTERY,41.690124239,-87.658533056,DOMESTIC BATTERY SIMPLE
2019-12-03 16:13:00 UTC,BATTERY,41.874743927,-87.763403157,DOMESTIC BATTERY SIMPLE
2019-12-03 16:15:00 UTC,BATTERY,41.750832464,-87.605224746,SIMPLE
2019-12-03 16:19:00 UTC,BATTERY,41.89559343,-87.702279363,DOMESTIC BATTERY SIMPLE
2019-12-03 16:37:00 UTC,BATTERY,41.774945985,-87.586321063,SIMPLE
2019-12-03 16:48:00 UTC,BATTERY,41.783738082,-87.693521596,DOMESTIC BATTERY SIMPLE
2019-12-03 17:00:00 UTC,BATTERY,41.745332619,-87.602589895,DOMESTIC BATTERY SIMPLE
2019-12-03 17:00:00 UTC,BATTERY,41.742441243,-87.648663756,DOMESTIC BATTERY SIMPLE
2019-12-03 17:15:00 UTC,BATTERY,41.76460796,-87.68867896,SIMPLE
2019-12-03 17:21:00 UTC,BATTERY,41.65754143,-87.613427009,DOMESTIC BATTERY SIMPLE
2019-12-03 17:26:00 UTC,BATTERY,41.844260699,-87.723853766,SIMPLE
2019-12-03 17:40:00 UTC,BATTERY,41.805113569,-87.749199049,DOMESTIC BATTERY SIMPLE
2019-12-03 17:45:00 UTC,BATTERY,41.850459125,-87.714963951,DOMESTIC BATTERY SIMPLE
2019-12-03 17:46:00 UTC,BATTERY,41.752731823,-87.597946947,SIMPLE
2019-12-03 18:12:00 UTC,BATTERY,41.958320138,-87.708153714,SIMPLE
